id,end_time,long_fibe_pre,fiber_length,fiber_fibrillation,fiber_teisting,fiber_fine,fiber_thickness,fiber_width,fiber_breaken,power,flow,concentration,check_weight,paper_thickness,formula,knife_service_time,paper_tension_vertically_average
0,2019-04-01 00:26:00,0.09228369134765392,0.15523238952801216,0.8118124511241327,0.27232795812238253,0.2595379633285617,0.24040434307088177,0.1616135772553342,0.14738672206260928,0.46153846153846145,0.13333333333333336,0.33333333333333215,0.3559670781893003,0.23741007194244607,（0.5件芬宝)：（2件森博+2件绿桉+1件鹦鹉+1件明星）=7.69%：92.31%,0.007543326750236756,1067.0
1,2019-04-01 05:01:00,0.09228369134765392,0.15523238952801216,0.8118124511241327,0.27232795812238253,0.2595379633285617,0.24040434307088177,0.1616135772553342,0.14738672206260928,0.46153846153846145,0.13333333333333336,0.33333333333333215,0.3367626886145403,0.24950948332243295,（0.5件芬宝)：（2件绿桉+2件森博+1件明星+1件鹦鹉）=7.69%：92.31%,0.008145828886837136,980.0
2,2019-04-01 08:28:00,0.09228369134765392,0.1602950243176377,0.8095204683497284,0.263958173930976,0.27693981146521907,0.1345280430842184,0.09181602097597974,0.14333839059003628,0.46153846153846145,0.12444444444444447,0.5555555555555554,0.34362139917695456,0.23577501635055587,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星）=7.69%：92.31%,0.008599348676932695,1123.0
3,2019-04-01 12:58:00,0.09228369134765392,0.1602950243176377,0.8095204683497284,0.263958173930976,0.27693981146521907,0.1345280430842184,0.09181602097597974,0.14333839059003628,0.46153846153846145,0.12444444444444447,0.5555555555555554,0.3381344307270231,0.2275997383911053,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星）=7.69%：92.31%,0.00919089622923125,1178.0
4,2019-04-01 16:17:00,0.09228369134765392,0.15658526881857898,0.8160469461498852,0.2707226179275888,0.24902383822569973,0.24662479085284872,0.15340556927422888,0.14906896406122083,0.46153846153846145,0.1288888888888889,0.33333333333333215,0.3449931412894376,0.24754741661216478,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星）=7.69%：92.31%,0.009626888684443889,1191.0
5,2019-04-01 19:34:00,0.09228369134765392,0.15658526881857898,0.8160469461498852,0.2707226179275888,0.24902383822569973,0.24662479085284872,0.15340556927422888,0.14906896406122083,0.46153846153846145,0.1288888888888889,0.33333333333333215,0.3559670781893003,0.26749509483322426,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星） = 7.69%：92.31%,0.010058499305935796,1089.0
6,2019-04-01 20:42:00,0.09228369134765392,0.15658526881857898,0.8160469461498852,0.2707226179275888,0.24902383822569973,0.24662479085284872,0.15340556927422888,0.14906896406122083,0.46153846153846145,0.1288888888888889,0.33333333333333215,0.33264746227709185,0.2534336167429692,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星）=7.69%：92.31%,0.01020748165244062,1111.0
7,2019-04-02 00:04:00,0.09228369134765392,0.15565605349982065,0.7969333424548992,0.2566517468088514,0.1592834864584276,0.332703464081332,0.16218910591856073,0.10120294424041143,0.3076923076923077,0.13333333333333336,0.33333333333333215,0.3648834019204388,0.24820143884892082,（0.5件芬宝)：（2件森博+2件绿桉+1件明星+1件鹦鹉）=7.69%：92.31%,0.010650046858234351,1215.0
8,2019-04-02 04:33:00,0.09228369134765392,0.15565605349982065,0.7969333424548992,0.2566517468088514,0.1592834864584276,0.332703464081332,0.16218910591856073,0.10120294424041143,0.3076923076923077,0.13333333333333336,0.33333333333333215,0.3244170096021948,0.24395029431000648,（0.5件芬宝)：（2件森博+2件绿桉+1件明星+1件鹦鹉）=7.69%：92.31%,0.0003286375290547527,972.0
9,2019-04-02 10:09:00,0.09228369134765392,0.1580129297083111,0.7861723696289902,0.2464410144258009,0.20066731612670807,0.18348078211538876,0.11833028212345376,0.09379012877061577,0.3076923076923077,0.13333333333333336,0.5555555555555554,0.36076817558299035,0.2446043165467625,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星）=7.69%：92.31%,0.0010647855941373987,989.0
10,2019-04-02 13:35:00,0.09228369134765392,0.1580129297083111,0.7861723696289902,0.2464410144258009,0.20066731612670807,0.18348078211538876,0.11833028212345376,0.09379012877061577,0.3076923076923077,0.13333333333333336,0.5555555555555554,0.33127572016460904,0.2354480052321779,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星） = 7.69%：92.31%,0.0015161144673725925,956.0
11,2019-04-02 16:54:00,0.09228369134765392,0.1607186882894454,0.7946413596804949,0.24015237918196064,0.17780330629791763,0.20342254788812575,0.0906834526710032,0.09715461276783843,0.3076923076923077,0.12444444444444447,0.5555555555555554,0.3566529492455417,0.22792674950948327,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星） = 7.69%：92.31%,0.001952106922585231,908.0
12,2019-04-02 20:05:00,0.09228369134765392,0.1578010977224072,0.793611923963605,0.26508325605407146,0.24184193751841931,0.14954258977781087,0.11463380539419532,0.11688201768172224,0.3846153846153846,0.13333333333333336,0.5555555555555554,0.366941015089163,0.23610202746893394,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星） = 7.69%：92.31%,0.0023705720429149494,997.0
13,2019-04-02 21:07:00,0.09228369134765392,0.1605068563035416,0.8020809140151133,0.2603220231626815,0.22064897010800522,0.1665480201771743,0.09341047745946796,0.12024650167894535,0.3846153846153846,0.12444444444444447,0.5555555555555554,0.345679012345679,0.23479398299542187,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星） = 7.69%：92.31%,0.0025064088882575807,878.0
14,2019-04-03 02:17:00,0.27697107884315375,0.2984526516508577,0.7973408027369426,0.3259545721879955,0.21872836277772123,0.36490159722874793,0.20313801803746223,0.2673259272270361,0.3846153846153846,0.12444444444444447,0.33333333333333215,0.46913580246913567,0.26062786134728577,（1.5件芬宝)：（1件绿桉+2件森博+1件鹦鹉+1件明星） = 23.08%：76.92%,0.0031855931149707365,1280.0
15,2019-04-03 04:19:00,0.10908436337453499,0.1677285795017182,0.8018555242916268,0.2654053054554386,0.2032180987464649,0.30993798888972357,0.12350239855280165,0.13316070028297933,0.3846153846153846,0.12444444444444447,0.33333333333333215,0.43689986282578874,0.25637671680837143,（0.5件芬宝)：（1件绿桉+2件森博+1件鹦鹉+1件明星） = 9.09%：90.91%,0.0034528849719352686,1231.0
16,2019-04-03 05:22:00,0.09228369134765392,0.15985174175826117,0.8363063447441992,0.27059675551130047,0.11449225914653738,0.4195082320980159,0.1844140216870951,0.1401188586143549,0.3846153846153846,0.1111111111111111,0.11111111111111072,0.3209876543209875,0.2380640941792021,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件明星） = 7.69%：92.31%,0.003590912734138265,908.0
17,2019-04-03 08:49:00,0.09228369134765392,0.16414183020343515,0.8296635077616075,0.245788527596432,0.3127288366573069,0.11994435549225635,0.09993000600098689,0.17147700549697742,0.5384615384615385,0.1111111111111111,0.5555555555555554,0.33470507544581607,0.23675604970568997,（0.5件芬宝)：（1件鹦鹉+1件明星+2件绿桉+2件森博） = 7.69%：92.31%,0.004044432524233823,877.0
18,2019-04-03 12:08:00,0.09228369134765392,0.16467166415331508,0.8432758263355911,0.29581691220357254,0.37456648994984576,0.08886338278040817,0.10313099062140019,0.20406095092660292,0.6153846153846154,0.1111111111111111,0.5555555555555554,0.33470507544581607,0.21909744931327663,（0.5件芬宝)：（1件鹦鹉+1件CB桉木+2件森博+2件绿桉） = 7.69%：92.31%,0.004480424979446462,899.0
19,2019-04-03 16:14:00,0.09228369134765392,0.16456574816036246,0.8469956035028969,0.27524051529839255,0.401511705758125,0.06747403415882047,0.10643819194772419,0.2156068953821486,0.6538461538461537,0.1111111111111111,0.5555555555555554,0.3648834019204388,0.22465663832570304,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件CB桉木） = 7.69%：92.31%,0.005019390527096256,861.0
20,2019-04-03 19:44:00,0.09228369134765392,0.16435391617445855,0.8544351578375118,0.22786262516081646,0.4435275040950408,0.022540820552453766,0.11497919629387532,0.23869878429325597,0.7307692307692308,0.1111111111111111,0.5555555555555554,0.36351165980795597,0.22988881621975144,（0.5件芬宝)：（2件绿桉+2件森博+1件鹦鹉+1件CB桉木） = 7.69%：92.31%,0.00547948306777291,890.0
21,2019-04-04 00:26:00,0.09228369134765392,0.16189112397301547,0.8689159078307336,0.20767108771196918,0.42659693331246373,0.05658340650260385,0.19412786480991606,0.25765754421859643,0.7692307692307692,0.1111111111111111,0.33333333333333215,0.3648834019204388,0.22531066056245908,（0.5件芬宝)：（2件绿桉+2件森博+1件CB桉木+1件鹦鹉） = 7.69%：92.31%,0.006097321622395844,946.0
22,2019-04-04 04:27:00,0.09228369134765392,0.16189112397301547,0.8689159078307336,0.20767108771196918,0.42659693331246373,0.05658340650260385,0.19412786480991606,0.25765754421859643,0.7692307692307692,0.1111111111111111,0.33333333333333215,0.3552812071330589,0.23086984957488554,（0.5件芬宝)：（2件绿桉+2件森博+1件CB桉木+1件鹦鹉） = 7.69%：92.31%,0.006625332585743815,910.0
23,2019-04-04 08:38:00,0.09228369134765392,0.16189112397301547,0.8689159078307336,0.20767108771196918,0.42659693331246373,0.05658340650260385,0.19412786480991606,0.25765754421859643,0.7692307692307692,0.1111111111111111,0.33333333333333215,0.31550068587105606,0.2158273381294964,（0.5件芬宝)：（2件森博+2件绿桉+1件CB桉木+1件鹦鹉） = 7.69%：92.31%,0.0071752527176954335,921.0
24,2019-04-04 12:46:00,0.09228369134765392,0.16475379275316643,0.8683755899658716,0.15787445239003173,0.5054274517111601,0.04544201065519893,0.1937285860461717,0.25416410460290795,0.7692307692307692,0.1111111111111111,0.33333333333333215,0.35185185185185186,0.22204054937867884,（0.5件芬宝)：（2件森博+2件绿桉+1件CB桉木+1件明星） = 7.69%：92.31%,0.00035711944823949796,947.0
25,2019-04-04 16:07:00,0.09228369134765392,0.16424800018150582,0.8581549350048212,0.2030287012365326,0.4574692206752111,0.0,0.12107551474475642,0.25024472874880077,0.7692307692307692,0.1111111111111111,0.5555555555555554,0.35048010973936905,0.21877043819489855,（0.5件芬宝)：（1件CB桉木+1件鹦鹉+2件森博+2件绿桉） = 7.69%：92.31%,0.0007974937371728665,973.0
